huuid,depart ,arrivée,type_itinéraire,difficulte,type_sol,longueur,largeur,altitude_min,altitude_max,etat_itineraire
c7425df4-88ca-4b48-9529-74512b67b3b6,"6.422465528794536,45.161238590447866","6.422861033833438,45.157346990379544",Chemin,,Terre,452.85,"2,00 m",,,Bon
e7d44223-4524-4eb9-8001-4e67f213dfc9,"6.422376547621756,45.15931822055596","6.422862066225972,45.15734926501397",Chemin,,Terre,229.56,"2,00 m",,,
c7425df4-88ca-4b48-9529-74512b67b3b6,"6.422861033833438,45.157346990379544","6.422760681855018,45.155549527791344",Chemin,,Terre,223.44,"2,00 m",,,Bon
,"6.434078111936058,45.17067426861835","6.432908813367665,45.17070814467917",,,,93.05,,,,
,"6.429998633981348,45.165468798761935","6.429393332003117,45.16557980102464",,,,49.33,,,,
6f88b26d-e0a0-46a0-ae12-dfa895ae7ade,"6.430380003602475,45.16600295016395","6.430273667267927,45.16591499342385",Route,,Goudron,2021-08-13 00:00:00,"3,5 m",,,Bon
6f88b26d-e0a0-46a0-ae12-dfa895ae7ade,"6.429998633981348,45.165468798761935","6.430273667267927,45.16591499342385",Route,,Goudron,54.25,"3,5 m",,,Bon
,"6.4323643,45.0883821","6.436924394866129,45.085724633259005",,,,483.13,,,,
,"6.4312809,45.0857431","6.4314121,45.085732700000015",,,,10.39,,,,
,"6.4260332,45.0807038","6.4312809,45.0857431",,,,988.6,,,,
,"6.4313131,45.0868892","6.4323643,45.0883821",,,,1117.82,,,,
,"6.4314121,45.085732700000015","6.4316389,45.0868604",,,,224.36,,,,
,"6.4316389,45.0868604","6.4313131,45.0868892",,,,25.85,,,,
,"6.435322162452793,45.09033403146611","6.437409386131563,45.08607240913435",,,,519.41,,,,
,"6.4260332,45.0807038","6.424676817012239,45.0781224254001",,,,417.34,,,,
,"6.422126310277201,45.079923910785766","6.420726268809002,45.081029642563024",,,,433.9,,,,
,"6.465006715707159,45.2440388229879","6.466635689067749,45.2458151699612",,,,247.23,,,,
,"6.467275600445978,45.24372973468424","6.466909719292776,45.24575404693645",,,,238.96,,,,
,"6.469926026506887,45.23315020021492","6.469773268271688,45.23112186302076",,,,235.09,,,,
,"6.463569,45.2621063","6.464309144895075,45.263061461191235",,,,131.97,,,,
,"6.460515197994416,45.254984854201","6.465616328893015,45.25017356369615",,,,768.78,,,,
,"6.4858606,45.154096299999985","6.4738724,45.1500646",,,,2687.18,,,,
,"6.490325796294188,45.168368133812706","6.4895714,45.16477589999999",,,,772.99,,,,
,"6.4895714,45.16477589999999","6.4864099,45.15836509999998",,,,806.65,,,,
,"6.4764172,45.166727799999975","6.471425084811224,45.18466185762227",,,,3561.47,,,,
,"6.462498,45.1670844","6.4764172,45.166727799999975",,,,1392.39,,,,
63e37c27-9ef0-4868-9ff8-7ef4d02e3c34,"6.490325796294188,45.168368133812706","6.488348431702612,45.170360451088094",Chemin,,Gravier,294.79,"3,5 m",,,Bon
,"6.543470045059174,45.20979744640372","6.550740546586007,45.21260372988348",,,,700.58,,,,
,"6.526239225600115,45.21243872563019","6.530219247033409,45.210930382037105",,,,1786.06,,,,
,"6.456795975296987,45.23260108745548","6.456797588357063,45.23156158278463",,,,210.39,,,,
,"6.459682602398172,45.23308906632677","6.461132448785993,45.23320936373336",,,,137,,,,
dcb39fe1-797b-461b-9320-45a115389184,"6.459682602398172,45.23308906632677","6.460137250549259,45.23372845404342",Route,,Goudron,107.46,3.5,,,Bon
,"6.456753793436783,45.22847372593144","6.457434462070126,45.23067757465675",,,,295.17,,,,
b93b842e-14ae-4e5b-b5bc-c7c3ac55df05,"6.481681606179153,45.24950901421934","6.481630781875237,45.249429525834735",Sentier,,Cailloux + terre,9.69,"0,8 m",,,Bon
b93b842e-14ae-4e5b-b5bc-c7c3ac55df05,"6.481630781875237,45.249429525834735","6.481551334767258,45.2497526130977",Sentier,,Cailloux + terre,41.35,"0,8 m",,,Bon
,"6.481551334767258,45.2497526130977","6.482067777317511,45.249996996921666",,,,48.86,,,,
f5795075-9896-4c6c-a9ec-73a743bbf92d,"6.53514084018969,45.20986019695788","6.532968795293327,45.21025261001133",Route,,Goudron,179.14,3,,,Bon
,"6.535140840189693,45.20986019695791","6.545052031938607,45.20811021125639",,,,1005.15,,,,
13b2cb32-81b1-4f95-8aed-a51ac20e7a8c,"6.563708435085466,45.20745013277262","6.565937505621118,45.2084847116157",Route,,Goudron,218.28,7,,,Bon
13b2cb32-81b1-4f95-8aed-a51ac20e7a8c,"6.565832729070306,45.20703250925141","6.563708435085466,45.20745013277262",Route,,Goudron,174.79,7,,,Bon
,"6.565832729070308,45.20703250925144","6.578871346945149,45.20313132070404",,,,3281-05-01 00:00:00,,,,
b37618e4-5b6d-43a5-8422-b75b631cae86,"6.578949258738759,45.195716539199026","6.580990905069882,45.19091595542266",Chemin,,Gravier,761.81,"3,5 m",,,Bon
,"6.577503448647934,45.19440108676151","6.577523264675699,45.192067647868065",,,,482.08,,,,
,"6.471309565012015,45.25205540782485","6.466255176344625,45.25058802564236",,,,439.55,,,,
acfbe973-d7f6-4c1d-8344-dd98ebeb49b4,"6.465616328893015,45.25017356369615","6.465450982274623,45.24999401630183",Route,,Goudron,26.41,4,,,Bon
6ae237b6-b6aa-4229-bf19-d37cef03d9dc,"6.463008190134543,45.262459279762965","6.462514402672234,45.26218624335357",Route,,Goudron,49.71,0,,,Bon
6ae237b6-b6aa-4229-bf19-d37cef03d9dc,"6.464309144895075,45.263061461191235","6.463008190134543,45.262459279762965",Route,,Goudron,140.69,0,,,Bon
becd8fa0-bd6c-41b9-b41d-dca2eab610bd,"6.470501252492763,45.25335832410826","6.470437059964318,45.25339777618395",Chemin,,Cailloux + gravier,6.68,"2,00 m",,,Bon
,"6.485060035046942,45.226319001651","6.481984801084871,45.23131789987319",,,,662.29,,,,
3bab1ec4-fc25-4e71-8d23-8e0c9ab09941,"6.489756048729456,45.22468662408582","6.489621303271387,45.22536655285295",Chemin,,Cailloux + gravier,377.45,"2,00 m",,,Assez bon
f211ff48-fcd6-4974-ae01-79ef59d0bac2,"6.481984801084871,45.23131789987319","6.481276697808386,45.23226236016101",Route,,,119.22,,,,
75c9682e-3f95-4912-9c01-57afc5e412aa,"6.472050937140438,45.25210552092739","6.471309565012015,45.25205540782485",Route,,Goudron,58.81,4,,,Bon
b9e7141a-e771-4d75-a3f2-4fd18dbb4157,"6.439529689560687,45.17872044171413","6.439750038458865,45.1799855556519",Sentier,,Cailloux + terre,142.75,"1,2 m",,,Bon
b9e7141a-e771-4d75-a3f2-4fd18dbb4157,"6.438103475203416,45.17742273399913","6.439529689560687,45.17872044171413",Sentier,,Cailloux + terre,204.64,"1,2 m",,,Bon
,"6.439529689560687,45.17872044171413","6.438103475203416,45.17742273399913",,,,232.93,,,,
ac3cf83a-b711-454e-a7a4-512db54f91cf,"6.445844968353677,45.15196601262258","6.445627925099188,45.15307863443889",Sentier,,Cailloux + terre,127.92,"1,2 m",,,Bon
77d7d2ae-9692-46cd-89c0-2efeb074225b,"6.44764220188999,45.15015741779276","6.446117381519579,45.15242419415307",Sentier,,Cailloux + terre,309.6,"0,4 m",,,Assez bon
,"6.446117381519579,45.15242419415307","6.445844968353677,45.15196601262258",,,,55.29,,,,
3deed64a-5c48-4767-a42a-bd35314ca7b9,"6.422525279297684,45.16308685896939","6.422163453213789,45.16198179718099",Route,,Goudron,131.03,"1,2 m",,,Bon
,"6.422525279297684,45.16308685896939","6.422163446755639,45.1619817333898",,,,129.76,,,,
,"6.480328385670346,45.181705383767756","6.480230583745373,45.18289722544821",,,,133.3,,,,
,"6.479500907041002,45.181697039265536","6.480328385670346,45.181705383767756",,,,65.04,,,,
,"6.478920974292864,45.237533648991956","6.476314113425237,45.23602120896311",,,,451.4,,,,
,"6.478923181114031,45.23753147093747","6.4805064,45.2390052",,,,308.05,,,,
,"6.458223330057986,45.24405656001203","6.460052497444097,45.24100038967325",,,,816.46,,,,
,"6.45783859630277,45.240327731485735","6.459900178836395,45.237925753736214",,,,343.99,,,,
,"6.46018785452222,45.23925152638201","6.459900098179205,45.23792588015549",,,,252.44,,,,
acfbe973-d7f6-4c1d-8344-dd98ebeb49b4,"6.465450982274623,45.24999401630183","6.464774264271966,45.249068247635755",Route,,Goudron,120.76,4,,,Bon
,"6.489621303271387,45.22536655285295","6.492509377713266,45.22463297917254",,,,244.13,,,,
e4245072-8e21-48da-8442-e4c4776db501,"6.484253457495249,45.21076715815103","6.479529284015666,45.209682042724396",Route,,Goudron,452.08,4,,,Bon
20854d98-4f84-4831-841d-eeb83f278b19,"6.527564453312634,45.23466969656003","6.529121957552134,45.232375263415705",Sentier,,Cailloux + herbe,459.94,"0,8 m",,,Bon
cdc32b88-8f9a-41fa-afef-71eb849551a2,"6.539307471526135,45.236361738231125","6.536538549239308,45.23300783476682",Inexistant,,,1247.29,,,,
,"6.539307471526135,45.236361738231125","6.534640799731585,45.23442460158774",,,,634.7,,,,
fe6cd2c1-2bce-4c59-96a3-0475daa68800,"6.534640799731585,45.23442460158774","6.536538549239308,45.23300783476682",Inexistant,,,221.08,,,,
20854d98-4f84-4831-841d-eeb83f278b19,"6.51460019134131,45.234567339322","6.516824175289617,45.235624189260555",Sentier,,Cailloux + herbe,235.83,"0,8 m",,,Bon
20854d98-4f84-4831-841d-eeb83f278b19,"6.516824175289617,45.235624189260555","6.527564452700579,45.23466969708472",Sentier,,Cailloux + herbe,1055.24,"0,8 m",,,Bon
9ee3e417-a30d-488b-959a-7413095e2c91,"6.569696099781557,45.24653802439208","6.564108617242868,45.2431093767345",Chemin,,Gravier,900.57,"3,5 m",,,Bon
,"6.460679552698544,45.20748255835804","6.46029760039294,45.20787135782798",,,,55.42,,,,
,"6.5698545,45.2465655","6.6010036,45.2535075",,,,5256-06-01 00:00:00,,,,
444d0540-0614-45d7-919d-72d9aca1d04b,"6.557105369329125,45.23540548515274","6.556110268981093,45.23535259850532",Sentier,,Herbe,79.63,"0,8 m",,,Bon
,"6.557105369329125,45.23540548515274","6.554816651199773,45.23423937034617",,,,284.04,,,,
2865b3dc-8183-4cff-8b55-8f6ca024af92,"6.55226565635169,45.23138977149336","6.547710309133426,45.22684899752746",Sentier,,Cailloux + terre,662.62,"0,8 m",,,Bon
f9eb3616-3985-4bfd-8e3e-58268d72124f,"6.529733961091556,45.22313842949192","6.529934751196447,45.22284103561422",Sentier,,Cailloux + terre,37.03,"0,8 m",,,Bon
d73933ac-32ca-4b22-adfb-00881e3769d5,"6.531410641093077,45.22209778878709","6.529934751196447,45.22284103561422",Sentier,,Cailloux + terre,194.53,"0,8 m",,,Bon
8da03237-6786-4c9f-af83-4fa08d2f2b42,"6.531407891614146,45.2220972113493","6.530977155862709,45.219274504937346",Sentier,,Cailloux + terre,498.04,,,,
,"6.52611516413829,45.21422054135249","6.529733961091556,45.22313842949192",,,,3876-03-01 00:00:00,,,,
3bab1ec4-fc25-4e71-8d23-8e0c9ab09941,"6.489621303271387,45.22536655285295","6.486447355367554,45.22776192285775",Chemin,,Cailloux + gravier,379.84,"2,00 m",,,Assez bon
,"6.50413568161379,45.2623135596997","6.492174613842193,45.289137563728104",,,,3255-04-01 00:00:00,,,,
8336a4d0-b253-4a04-8a75-9dcb7d2279ec,"6.474069429495967,45.24997056026857","6.475309473900986,45.250620124864426",Sentier,,Cailloux + terre,125.92,"0,8 m",,,Bon
0723bb4c-5f53-4b2d-ad46-21319a829771,"6.546251087256715,45.20802931715251","6.545052031938511,45.20811021125637",Route,,Goudron,94.85,4,,,Bon
,"6.4782893,45.24067560000002","6.4795093,45.2394702",,,,169.57,,,,
,"6.4805064,45.2390052","6.4795093,45.2394702",,,,94.71,,,,
12c54f33-b88d-4ff1-9688-e395737e1279,"6.476314116316238,45.23602120924136","6.475872417996395,45.236202267109434",Sentier,,Herbe + terre,49.56,"0,8 m",,,Assez bon
d2ba43a3-c464-4d03-a9c3-dca54ea1c234,"6.507819143800409,45.23120205108353","6.509093980304073,45.23073422709121",Chemin,,Cailloux + gravier,117.6,"2,00 m",,,Bon
b93b842e-14ae-4e5b-b5bc-c7c3ac55df05,"6.483219074452986,45.2495875911381","6.481681606179153,45.24950901421934",Sentier,,Cailloux + terre,139.65,"0,8 m",,,Bon
44a0336a-ae15-4e09-b174-3cc8c03b1a71,"6.468799760615211,45.253784479631015","6.468778980400932,45.25396241578552",Sentier,,Herbe + terre,2021-09-19 00:00:00,"1,2 m",,,Bon
d0d31cf9-f229-49af-b5da-0102305c2f53,"6.474922443943485,45.22109771632912","6.47486860604736,45.22010235924496",Sentier,,Cailloux + terre,152.94,"0,8 m",,,Bon
cccf5d8b-ac49-416e-9a49-171c9afbb797,"6.474922443943485,45.22109771632912","6.474017767648928,45.22099683152697",Route,,Goudron,77.78,4,,,Bon
,"6.562179608192594,45.21190019069288","6.555664395707514,45.21100850977792",,,,1014.63,,,,
e37865c0-2a2a-4819-a060-cfec74d18812,"6.555665310209862,45.211007233202125","6.555065519758546,45.2110937220464",Sentier,,Herbe + terre,48.59,"0,8 m",,,Bon
e37865c0-2a2a-4819-a060-cfec74d18812,"6.557609629874269,45.2116699763853","6.555664395707514,45.21100850977792",Sentier,,Herbe + terre,461.75,"0,8 m",,,Bon
1bdb339d-4911-43fa-b24c-15f810496578,"6.553573276712786,45.21137410215561","6.551308179333526,45.212552504353546",Route,,Goudron,229.31,5.5,,,Bon
,"6.4775668,45.2427071","6.477537526452577,45.24786316143352",,,,791.61,,,,
,"6.479841406287965,45.2508429816","6.480962888759079,45.25068945827198",,,,429.59,,,,
,"6.473425631942253,45.25029158017645","6.4775668,45.2427071",,,,968.41,,,,
73d4c941-51a0-46d2-8f20-9c46b4b93fbe,"6.477700076231821,45.23846658954009","6.47199241332641,45.25136428873079",Chemin,,Herbe + gravier,1698.01,"3,5 m",,,Bon
,"6.430273667267927,45.16591499342385","6.429393332003117,45.16557980102464",,,,79.25,,,,
,"6.429393332003117,45.16557980102464","6.424691683444641,45.16430653675677",,,,432.93,,,,
ab823dc7-3916-45ea-af9c-2263811a02f5,"6.424691683444641,45.16430653675677","6.429742910109522,45.16833517232864",Inexistant,,,602.11,,,,
4b6f7ee1-5954-43a6-9fde-920accc6e53f,"6.479676609218758,45.181227063646524","6.480328385670346,45.181705383767756",Route,,Goudron,87.03,6,,,Bon
8fc8c1de-ab9f-4023-b5ed-0308ece96374,"6.471425084811224,45.18466185762227","6.455922261357566,45.19024553467391",Chemin,,Gravier,2106.27,4,,,Bon
d286ca7c-fc67-4917-9101-80d267ea039e,"6.457286820268274,45.230551601581","6.458407984723348,45.232472642691945",Sentier,,Herbe + terre,235.37,"0,4 m",,,Assez bon
4ee07a6b-5fd1-4d88-a5ec-a2409e69b981,"6.490548935244786,45.219575147601","6.490802739592699,45.21961951908607",Sentier,,Cailloux + herbe,20.93,"1,2 m",,,Bon
4a200886-25b4-4070-83b2-9653f428585b,"6.480586561154809,45.233130939126404","6.481361569164656,45.23301443831621",Chemin,,,68.34,0,,,
854f1ef8-9ed6-49f7-bc1c-b1e7e1e63132,"6.483167894100638,45.223891446565545","6.48278110416341,45.22462345045743",Route,,,89.22,,,,
c195639d-32df-40ea-9c16-b9452eca058c,"6.502374644851415,45.198627896165604","6.516776878845315,45.1972530403475",Chemin,,Gravier,1216.82,"3,5 m",,,Bon
51819902-550e-461f-bf00-7f24f48bc22a,"6.437801376189024,45.17225170927027","6.436417092213328,45.168693537530054",Chemin,,Cailloux + terre,417.35,"3,5 m",,,Bon
4e8ef9b2-43f5-461c-8083-aac9637c886b,"6.416846327786502,45.14855993125918","6.415527520428784,45.14857574903157",Route,,Goudron,114.13,4,,,Bon
caebc4dd-63aa-4966-97b1-7ab15b567763,"6.420642798872342,45.146400228385744","6.42019366693367,45.14640217745611",Chemin,,,37.63,0,,,
,"6.4853569,45.2105599","6.4860483,45.2103106",,,,60.98,,,,
,"6.5131715,45.2100587","6.5133834,45.2100365",,,,16.83,,,,
,"6.5133834,45.2100365","6.5171427,45.209267699999984",,,,310.32,,,,
,"6.4893811,45.2103931","6.4898352,45.21049",,,,37.26,,,,
,"6.4860483,45.2103106","6.4893811,45.2103931",,,,266.53,,,,
,"6.4898352,45.21049","6.5131715,45.2100587",,,,1862.85,,,,
,"6.4842619,45.2107594","6.4853569,45.2105599",,,,89.95,,,,
,"6.5506415,45.2071661","6.5506415,45.2071661",,,,73.99,,,,
,"6.5506415,45.2071661","6.5528163,45.2069038",,,,173.35,,,,
,"6.5585818,45.2069974","6.5640458,45.2074409",,,,442.2,,,,
,"6.5494947,45.20749509999999","6.547507514756887,45.208045016623466",,,,169.83,,,,
,"6.5640458,45.2074409","6.565832729070308,45.20703250925144",,,,147.9,,,,
,"6.5528163,45.2069038","6.5585818,45.2069974",,,,462.6,,,,
,"6.5504034,45.20723670000001","6.5494947,45.20749509999999",,,,77.73,,,,
,"6.45115757741343,45.24278294835241","6.452933199654416,45.24376498849364",,,,183.65,,,,
bd6000bd-b869-476b-9ae2-51ce4e1ed89a,"6.45115757741343,45.24278294835241","6.4470958289819,45.241340124731536",Sentier,,Terre,364.88,"0,8 m",,,Assez bon
a3ef2d90-c7f6-497b-9095-83ca3e03d959,"6.452933199654416,45.24376498849364","6.452184611402314,45.24456880379511",Chemin,,Gravier,153.56,"2,00 m",,,Bon
ad2890f6-3b21-4ccc-bd38-9a76e82663ff,"6.480962888759079,45.25068945827198","6.479841406287965,45.2508429816",Sentier,,Cailloux + terre,117.07,"0,8 m",,,Bon
,"6.53999198869309,45.15756591908161","6.538647582133764,45.14564699566921",,,,1503.52,,,,
,"6.45735173445155,45.236450382443415","6.460137250549259,45.23372845404342",,,,1057.44,,,,
,"6.4603616,45.2392769","6.4629165,45.2379059",,,,267.91,,,,
,"6.4629165,45.2379059","6.465514,45.2410019",,,,488.33,,,,
,"6.4649958,45.24184790000001","6.465514,45.2410019",,,,105.73,,,,
,"6.4649958,45.24184790000001","6.4640911,45.242935899999985",,,,144.27,,,,
,"6.464062458204525,45.245689297205814","6.465450982274623,45.24999401630183",,,,1224.6,,,,
,"6.4649999,45.2440618","6.4629454,45.2460269",,,,400.72,,,,
6f90deea-4724-4555-aa86-c2bb757900cf,"6.4629454,45.2460269","6.464062458204525,45.245689297205814",Route,,Goudron,107.62,"3,5 m",,,Bon
,"6.4454308439099,45.23570394407006","6.4449207,45.2365585",,,,112.91,,,,
,"6.4449207,45.2365585","6.4441369,45.2366681",,,,65.94,,,,
,"6.443479472328187,45.23831403199238","6.4441369,45.2366681",,,,257.32,,,,
,"6.4551012,45.23615239999999","6.4500268,45.2376327",,,,623.76,,,,
,"6.458504833194124,45.23277277084505","6.4551012,45.23615239999999",,,,491.13,,,,
,"6.5159243,45.1789721","6.5112072,45.1769696",,,,1053.37,,,,
c991d75c-7912-4010-b414-2813ce3e8cee,"6.515987588721844,45.1795018862549","6.516403608909046,45.178312857316136",Chemin,,Cailloux + gravier,2165.34,"3,5 m",,,Bon
,"6.5159243,45.1789721","6.515986208807012,45.17951031586364",,,,60.01,,,,
d14adc23-f42d-4498-8f59-082921c794d8,"6.459067073957977,45.174060836413915","6.459138124899784,45.176315651712514",Chemin,,Cailloux + terre,278.55,"2,00 m",,,Assez bon
,"6.461711302258128,45.23150077270356","6.461851,45.2308055",,,,187.03,,,,
,"6.4618938,45.2302443","6.4613852,45.2286544",,,,330.36,,,,
,"6.461851,45.2308055","6.4618938,45.2302443",,,,92.67,,,,
,"6.4622942,45.22683249999997","6.463976161448176,45.22642807501907",,,,141.66,,,,
,"6.458407984723348,45.232472642691945","6.461024861621002,45.23200731063985",,,,215.36,,,,
,"6.464770680997358,45.22747792943451","6.464954551783539,45.225427989209194",,,,291.95,,,,
,"6.4613852,45.2286544","6.4622942,45.22683249999997",,,,416.31,,,,
,"6.549782194277344,45.20971392217231","6.556914382325795,45.208573754070684",,,,1209.2,,,,
,"6.54725002294349,45.208086589981505","6.548318,45.209157",,,,338.01,,,,
,"6.54857,45.20937450000001","6.5489311,45.2095626",,,,106.34,,,,
,"6.5489311,45.2095626","6.549782194277344,45.20971392217231",,,,73.74,,,,
,"6.548318,45.209157","6.5484742,45.2090802",,,,14.95,,,,
,"6.5484742,45.2090802","6.5487698,45.2092629",,,,109.16,,,,
,"6.5487698,45.2092629","6.54857,45.20937450000001",,,,20,,,,
d14adc23-f42d-4498-8f59-082921c794d8,"6.459153421876836,45.172813500446814","6.459067073957977,45.174060836413915",Chemin,,Cailloux + terre,141.33,"2,00 m",,,Assez bon
,"6.459171697497368,45.172776589170105","6.455810293371256,45.17943952566447",,,,1147.5,,,,
,"6.446715267375112,45.18631051294505","6.445519782369591,45.17852566931432",,,,899.58,,,,
,"6.448749170329198,45.187007091005356","6.448682248592377,45.18820633180439",,,,189.16,,,,
,"6.455038603700666,45.18056019313447","6.45299755302657,45.18269705687109",,,,350.15,,,,
50ceec2d-11c3-4795-9736-f4961eecfe03,"6.45299755302657,45.18269705687109","6.452634156386125,45.18366134911753",Chemin,,Herbe + terre,118.17,0,,,Bon
016adbae-3d56-4378-8f43-b07bcf930716,"6.448749170329198,45.187007091005356","6.447612011201159,45.187633643799245",Sentier,,Cailloux + terre,114.57,"0,8 m",,,Bon
24083b1b-954f-417b-a42f-df169937a959,"6.455810293371256,45.17943952566447","6.455038603700666,45.18056019313447",Chemin,,Cailloux + terre,140.76,"2,00 m",,,Assez bon
,"6.445908274421287,45.174324936333065","6.446698362648808,45.17757994297068",,,,403.46,,,,
0723bb4c-5f53-4b2d-ad46-21319a829771,"6.54725002294349,45.208086589981505","6.546251087256715,45.20802931715251",Route,,Goudron,80.91,4,,,Bon
,"6.491206743676362,45.22007173495713","6.507252271617523,45.22139614895074",,,,1535.22,,,,
ad7a046a-581c-49ac-a974-2ce25056f5e9,"6.507252271617523,45.22139614895074","6.509428627388682,45.22221661282974",Chemin,,Gravier,205.59,"3,5 m",,,Bon
,"6.566834703599812,45.21188433592784","6.568349547300938,45.21096889746665",Sentier,,,0,,,,
,"6.573241,45.211359","6.5763800810186,45.20959513281438",Sentier,,,0,,,,
,"6.538906686938548,45.14547347393746","6.540042186076667,45.15756118469532",Sentier,,,0,,,,
,"6.491972778473587,45.19599235485367","6.490664469778278,45.1967112956632",Sentier,,,0,,,,
,"6.460746427869534,45.20755443845035","6.460221099660316,45.20785175865645",Sentier,,,0,,,,
,"6.452264270700621,45.23696982085421","6.450012393152238,45.23709170118016",Sentier,,,0,,,,
,"6.519663062510882,45.16387028974074","6.503486437608108,45.17103939056398",Sentier,,,0,,,,
68861eec-e7f8-444d-814b-2eaf78b4f20b,"6.44252802198879,45.15701637895141","6.441621435206716,45.157559208994606",Sentier,,Cailloux + terre,414.36,"0,8 m",,,Bon
,"6.5319792,45.21099550094319","6.5301860648527,45.21093677305331",,,,0,,,,
